CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"5,791",156,"16,317",24.53,12.90,-1.85,500,12.75,12.90,500,"1,380.00","1,000",32.20,32.55,500,2.75,32.25,29.02,"3,173",-9,"1,577",
,"3,447",127,"6,456",24.89,9.85,-1.60,"1,000",9.80,9.95,"1,000","1,390.00",500,39.10,39.70,500,3.40,39.55,30.17,"1,543",69,988,
,"17,754",30,"23,676",25.52,7.60,-1.35,"1,500",7.55,7.70,"1,000","1,400.00",500,46.90,47.55,500,3.35,46.80,30.56,"1,843",-98,"3,405",
,"2,577",-42,"4,248",26.17,5.85,-1.15,"2,500",5.75,5.90,500,"1,410.00",500,54.95,55.80,500,4.05,55.55,32.55,352,-56,223,
,"3,567",-516,"4,341",26.94,4.55,-0.95,"2,000",4.50,4.60,"1,000","1,420.00",500,63.40,64.40,500,2.15,62.15,30.39,204,-25,585,
,"2,593",-141,"2,434",27.60,3.50,-0.85,"2,500",3.45,3.60,"6,500","1,430.00",500,72.35,73.40,500,1.75,70.45,30.23,61,-6,429,
,"2,594",-393,"2,733",28.41,2.75,-0.60,"2,500",2.70,2.80,"1,500","1,440.00",500,79.65,82.45,500,4.15,82.15,36.77,77,-26,592,
,"5,589","-1,161","5,391",29.32,2.20,-0.40,"3,500",2.15,2.25,"4,000","1,450.00",500,90.35,91.70,500,2.00,89.00,32.49,285,-44,"1,123",
,"1,621",383,"1,763",30.34,1.80,-0.25,"3,500",1.75,1.90,"3,500","1,460.00",500,99.50,107.20,500,-23.15,96.75,27.09,25,1,456,
,"1,580",112,854,30.97,1.40,-0.20,"3,500",1.35,1.45,"5,500","1,470.00",500,107.30,112.95,500,-2.95,103.20,-,28,-14,76,
,"1,444",-75,670,31.92,1.15,-0.20,"2,000",1.10,1.20,"3,500","1,480.00",500,116.85,134.05,"1,000",3.40,119.40,41.50,12,-7,263,
,626,-60,305,33.45,1.05,-0.10,"16,500",0.90,1.15,"3,500","1,490.00",500,126.65,134.70,"2,500",-18.00,123.00,-,3,-3,25,
,"11,159",876,"6,469",34.87,0.95,-0.10,"78,500",0.90,0.95,"19,000","1,500.00",500,139.10,140.20,500,5.55,140.20,48.90,110,-5,"2,588",
,630,-6,319,36.51,0.90,-,"2,500",0.80,0.90,"9,500","1,510.00","2,000",146.50,165.90,500,-5.00,140.00,-,1,-1,6,
,773,-15,424,36.89,0.70,-0.05,"39,500",0.55,0.75,"6,500","1,520.00",500,156.55,167.65,500,-4.55,151.00,-,10,-3,111,
,440,-33,408,37.83,0.60,-0.05,"2,000",0.55,0.65,"16,500","1,530.00",500,166.30,173.00,"2,000",-8.25,167.35,45.71,13,8,31,
,787,31,121,38.58,0.50,-0.10,"8,000",0.50,0.55,"2,500","1,540.00",500,176.80,187.50,500,-3.95,172.05,-,13,-2,205,
,"1,070",-69,245,40.31,0.50,-,"17,500",0.45,0.55,"15,500","1,550.00",-,-,-,-,-,-,-,-,-,-,
,384,-23,47,42.03,0.50,0.05,"9,500",0.40,0.50,"4,500","1,560.00",500,196.30,206.55,"1,000",-2.20,193.80,-,16,-,"1,027",
,722,-5,66,44.04,0.40,-,"28,000",0.35,0.45,"2,000","1,580.00",500,215.55,228.10,"1,000",-,242.00,-,-,-,164,
,"7,910",-160,859,47.26,0.40,-0.05,"25,000",0.40,0.45,"15,500","1,600.00",500,237.50,239.40,"1,000",4.60,238.85,67.51,66,-43,"2,588",
,359,7,74,50.40,0.40,0.05,"60,000",0.30,0.40,"12,000","1,620.00",500,255.40,268.00,"1,000",-,255.60,73.01,-,-,58,
,205,-2,19,50.51,0.25,-0.10,"7,000",0.25,0.30,"2,000","1,640.00",500,275.70,287.50,"1,000",-,287.00,-,-,-,125,
,"1,099",-50,99,53.40,0.25,-0.05,"3,500",0.25,0.35,"14,500","1,660.00",500,296.05,300.40,500,-20.65,287.35,-,71,-24,"1,320",
,274,-27,40,56.23,0.25,-,500,0.25,0.30,"5,000","1,680.00",-,-,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,-,-,"1,720.00",500,348.55,366.40,500,-4.50,350.00,-,51,1,"1,054",
