CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,154,-,-,-,"2,203.90",-,780,"2,214.30","2,388.75",780,"22,050.00",325,7.30,7.80,780,0.85,7.20,32.77,"4,063",656,"2,190",
,785,-26,44,-,"2,226.80",-69.90,130,"2,202.25","2,250.25",65,"22,100.00",260,7.55,7.95,65,0.95,7.60,32.40,"14,019","1,079","6,627",
,122,-,-,-,"2,073.20",-,65,"2,134.65","2,233.85",65,"22,150.00",195,7.15,8.55,650,1.15,8.20,32.13,"2,690",31,838,
,"1,185",-55,84,-,"2,114.25",-13.75,65,"2,117.00","2,138.45",390,"22,200.00",520,8.00,8.55,130,1.15,8.55,31.70,"21,557",125,"9,966",
,395,-,-,-,"2,040.00",-,65,"2,043.40","2,137.70","1,755","22,250.00",260,8.50,9.05,195,1.35,9.10,31.36,"2,523",148,"1,779",
,"2,606",-87,119,-,"2,029.45",-37.95,195,"2,014.95","2,028.00",65,"22,300.00",845,8.65,9.35,65,0.25,8.60,30.45,"47,321","1,085","19,756",
,214,-,-,-,"1,847.20",-,65,"1,946.10","2,000.50",65,"22,350.00",390,9.60,10.15,65,0.75,9.85,30.46,"3,536",571,"1,761",
,"5,283",-79,110,-,"1,926.50",-27.85,390,"1,904.55","1,944.90",390,"22,400.00",325,10.75,10.95,650,1.20,10.70,30.21,"23,259","2,917","17,991",
,285,-3,3,-,"1,906.50",21.65,390,"1,817.15","1,904.50",65,"22,450.00",195,11.00,11.70,195,0.90,11.25,29.80,"4,159",410,"2,606",
,"20,435",-533,"1,455",-,"1,823.95",-59.90,65,"1,818.75","1,836.85",130,"22,500.00",195,11.90,12.30,975,1.45,12.30,29.59,"1,03,131","11,761","82,781",
,585,2,2,-,"1,846.90",178.35,780,"1,736.25","1,802.30",390,"22,550.00",130,12.90,13.75,195,1.50,13.50,29.39,"4,772",133,"2,439",
,"2,420",-116,234,-,"1,722.00",-58.80,130,"1,715.55","1,743.85",260,"22,600.00",195,14.05,14.80,520,1.75,14.60,29.12,"39,629","9,749","20,148",
,996,-,8,-,"1,737.15",74.15,780,"1,639.65","1,710.40",65,"22,650.00",390,15.30,16.20,65,2.15,16.20,28.98,"4,405",319,"2,354",
,"5,660",-15,94,-,"1,620.30",-59.00,130,"1,618.10","1,648.35",520,"22,700.00",520,17.00,17.50,130,2.30,17.30,28.64,"28,380","3,242","15,615",
,"2,015",-14,21,-,"1,621.00",9.25,65,"1,544.30","1,623.85",780,"22,750.00",195,18.20,19.10,195,2.40,18.65,28.34,"7,587",-368,"3,080",
,"6,061",-56,314,-,"1,530.00",-47.85,260,"1,522.00","1,558.80",65,"22,800.00",195,20.00,20.80,195,2.05,20.00,28.02,"40,608",739,"22,050",
,"4,569",-3,10,-,"1,473.00",-55.05,65,"1,444.25","1,495.65",130,"22,850.00",195,21.55,22.45,130,3.05,22.40,27.94,"4,322",316,"6,295",
,"3,834",-73,229,-,"1,429.65",-60.10,65,"1,431.65","1,456.85",130,"22,900.00",195,23.55,24.75,195,3.20,24.50,27.73,"30,752","3,064","14,239",
,553,-12,46,-,"1,385.00",-55.00,130,"1,373.85","1,414.70",130,"22,950.00",195,25.85,26.95,195,3.75,27.10,27.59,"11,092","1,381","4,443",
,"32,137",142,"4,653",-,"1,336.20",-57.90,130,"1,335.20","1,349.30",65,"23,000.00","1,560",29.00,29.65,195,3.45,29.00,27.24,"1,39,881","14,154","89,166",
,"2,874",-10,46,-,"1,363.65",44.65,390,"1,240.65","1,350.25","1,755","23,050.00",195,31.35,32.75,195,5.00,32.70,27.23,"6,481",309,"5,167",
,"4,300",-79,336,-,"1,250.75",-44.95,130,"1,240.15","1,267.35",260,"23,100.00",195,34.45,35.50,65,4.10,34.20,26.73,"34,386","3,363","17,335",
,735,-22,75,-,"1,192.95",-60.55,130,"1,192.35","1,218.75",130,"23,150.00",195,37.30,39.00,65,4.40,37.30,26.50,"6,067",517,"2,215",
,"3,533",-259,690,-,"1,162.75",-40.25,130,"1,143.70","1,164.55",65,"23,200.00",130,41.30,42.20,585,6.55,42.20,26.53,"45,233","1,363","20,138",
,565,-31,65,-,"1,093.15",-64.30,65,"1,077.45","1,142.60",65,"23,250.00",65,45.25,46.95,65,6.00,45.30,26.20,"9,713",790,"2,483",
,"3,861",457,"1,265",-,"1,059.55",-53.75,130,"1,055.05","1,070.65",65,"23,300.00",65,49.35,50.60,65,7.70,50.55,26.15,"45,680","1,127","15,446",
,351,2,19,23.35,"1,103.95",45.95,780,992.45,"1,075.45",780,"23,350.00",65,54.45,56.35,65,7.10,54.20,25.81,"7,440",811,"1,909",
,"2,372",-94,474,-,970.00,-50.25,"1,040",963.45,982.55,130,"23,400.00",260,60.30,60.65,130,9.45,60.55,25.79,"35,541",335,"12,666",
,"3,076",-8,44,20.85,999.00,14.50,390,915.75,984.45,65,"23,450.00",65,66.00,67.50,65,10.80,67.35,25.75,"8,138","1,111","5,182",
,"21,377",-123,"8,507",-,888.00,-39.75,130,880.65,888.00,455,"23,500.00","2,925",72.00,73.00,65,10.15,72.00,25.38,"1,44,070","3,927","66,642",
,"2,434",-9,55,12.18,870.00,-16.65,65,796.05,859.70,390,"23,550.00",65,79.00,80.95,260,12.70,80.65,25.43,"10,480","1,104","4,662",
,"2,979",51,879,-,795.00,-46.60,130,795.10,812.30,65,"23,600.00",260,85.55,88.00,650,13.20,87.20,25.17,"41,172","1,727","17,018",
,469,-27,118,-,748.45,-54.60,65,731.70,791.70,65,"23,650.00",65,91.70,96.70,325,10.20,91.30,24.60,"6,908",355,"2,302",
,"3,915",-149,"1,333",11.27,722.60,-32.20,65,713.15,724.85,65,"23,700.00",65,104.00,104.80,325,15.90,104.70,24.92,"46,062","3,478","17,288",
,641,-31,230,12.29,678.95,-30.85,65,669.75,690.45,65,"23,750.00",260,111.75,115.00,65,14.55,111.45,24.51,"16,725","1,035","3,448",
,"8,092",-398,"3,647",12.49,633.75,-41.10,65,633.15,640.00,65,"23,800.00",65,124.00,124.95,65,18.25,124.05,24.58,"84,496","7,592","30,010",
,"1,516",-65,318,14.01,599.00,-38.10,65,599.00,622.90,195,"23,850.00",195,135.15,136.75,195,19.95,136.15,24.53,"14,593","-1,249","2,753",
,"5,678",-397,"2,918",14.46,560.00,-35.70,195,561.75,568.45,65,"23,900.00",195,148.45,150.00,260,23.15,150.00,24.54,"48,378","2,236","22,360",
,883,-80,433,14.50,519.15,-45.60,195,518.60,537.90,65,"23,950.00",195,160.80,162.55,65,23.15,160.80,24.23,"11,204",638,"2,871",
,"51,371","-2,197","38,945",15.50,489.70,-28.25,195,489.90,494.80,65,"24,000.00",195,175.40,177.35,195,27.55,177.80,24.35,"1,86,284","1,053","70,621",
,909,-100,876,15.76,455.00,-30.05,195,455.10,461.50,195,"24,050.00",195,190.55,191.95,65,26.75,190.15,24.02,"11,654",671,"2,328",
,"9,203","-1,546","11,057",16.09,422.85,-25.60,195,422.40,425.55,195,"24,100.00",65,208.00,208.50,195,29.80,208.50,24.08,"60,453","3,032","16,500",
,"1,665",-608,"3,627",16.21,390.00,-23.90,195,390.30,394.30,195,"24,150.00",195,224.75,226.90,195,32.30,226.10,24.00,"18,496",963,"4,232",
,"18,512","-2,781","54,709",16.44,360.25,-20.35,65,360.25,362.45,195,"24,200.00",195,243.60,245.00,195,32.95,243.50,23.83,"1,00,046","-1,422","30,781",
,"4,602","-1,620","16,007",16.72,333.05,-16.05,195,329.95,332.70,195,"24,250.00",520,264.65,265.00,650,35.55,265.30,23.90,"26,539",947,"4,856",
,"23,125","1,791","1,09,079",16.73,303.75,-14.95,195,301.50,303.70,195,"24,300.00",195,282.40,287.80,195,33.05,282.35,23.55,"1,33,052","3,605","22,886",
,"6,608","3,052","45,476",16.91,278.60,-11.45,195,276.25,278.05,195,"24,350.00",195,309.05,310.70,195,41.35,310.80,23.93,"48,650","1,926","4,824",
,"24,585","5,018","1,98,824",16.81,251.00,-10.95,195,250.00,251.55,195,"24,400.00",130,333.45,335.45,195,41.80,333.55,23.82,"1,88,031","9,434","26,822",
,"6,274","4,137","52,807",16.90,227.85,-9.55,195,225.95,227.55,195,"24,450.00",195,356.45,360.90,195,42.45,358.00,23.75,"45,496","3,466","4,252",
,"62,395","1,327","2,22,944",16.73,202.55,-9.65,195,202.55,203.15,65,"24,500.00",65,382.70,387.90,195,41.05,382.30,23.59,"1,20,760","6,987","41,513",
,"3,691",781,"29,116",16.84,182.90,-7.55,65,181.15,182.90,195,"24,550.00",65,406.45,416.50,195,48.50,416.00,24.00,"5,809",76,842,
,"15,486","1,270","84,158",16.81,162.80,-6.00,195,162.75,164.20,195,"24,600.00",195,445.10,449.50,195,53.60,451.00,24.44,"24,490","4,447","9,390",
,"3,253","1,235","25,033",16.96,146.80,-3.00,195,143.50,146.75,195,"24,650.00",195,468.15,482.15,195,43.55,471.45,23.76,"1,917",92,435,
,"22,183","6,400","84,358",16.88,129.10,-2.05,130,128.30,128.90,65,"24,700.00",195,505.35,512.75,195,51.00,510.65,24.35,"7,729",257,"5,658",
,"3,434",160,"22,029",16.69,111.45,-2.55,195,111.95,112.90,195,"24,750.00",390,531.60,554.45,195,59.20,548.85,24.81,803,93,236,
,"26,922","6,359","1,37,828",16.77,98.80,0.15,130,97.70,98.85,455,"24,800.00",195,576.30,582.00,130,57.55,582.00,24.82,"9,467",367,"5,751",
,"2,714",725,"20,993",16.74,86.00,-0.25,65,83.95,86.85,65,"24,850.00",65,604.65,627.85,65,53.85,616.75,24.89,340,29,155,
,"17,757","1,889","60,363",16.79,75.35,0.90,65,74.30,75.15,195,"24,900.00",65,647.00,658.00,65,55.25,657.00,25.31,"2,242",31,"2,278",
,"2,671",414,"17,689",16.75,64.95,1.10,195,62.90,64.75,260,"24,950.00",65,670.30,702.10,130,66.45,698.45,25.78,175,96,145,
,"81,889","4,933","2,55,221",16.51,53.85,-0.45,65,53.85,54.55,260,"25,000.00",390,735.00,740.00,"2,015",54.65,735.00,25.80,"15,080",-477,"29,886",
,"3,640",654,"22,262",16.73,47.95,2.30,65,45.30,47.95,260,"25,050.00",65,747.90,828.20,"1,690",-18.10,695.30,18.61,78,-5,71,
,"12,649","2,240","79,706",16.47,39.00,0.05,195,38.85,39.85,195,"25,100.00",130,813.00,828.60,130,57.95,822.55,26.88,212,-32,476,
,"3,493","2,075","24,518",16.47,33.05,0.50,195,32.95,34.30,65,"25,150.00",780,827.85,891.15,65,-136.20,802.30,21.19,3,-,45,
,"27,642","13,920","1,17,934",16.40,27.50,-0.30,325,27.55,28.00,130,"25,200.00",65,900.75,916.90,65,56.80,908.70,27.68,847,420,"1,426",
,"4,451","1,206","22,187",16.62,24.35,1.25,195,23.15,24.35,195,"25,250.00",780,922.25,982.90,65,-15.00,880.00,20.36,20,2,144,
,"17,682","-7,967","1,01,170",16.44,19.50,0.50,195,19.55,20.00,"1,365","25,300.00",65,995.60,"1,009.50",65,49.05,993.90,28.22,478,136,634,
,"2,838",905,"18,703",16.73,17.55,1.15,260,16.15,17.55,65,"25,350.00",65,964.70,"1,074.50",65,-168.40,922.60,-,4,-,67,
,"13,306","3,771","62,511",16.75,14.70,0.65,65,14.05,14.60,130,"25,400.00",130,"1,086.15","1,102.90",65,71.40,"1,109.35",31.63,101,-43,949,
,"2,643","1,043","14,256",16.83,12.45,0.35,"1,235",11.35,12.45,195,"25,450.00",780,"1,090.10","1,199.60",780,55.45,"1,136.50",30.26,6,-,116,
,"61,302","18,189","1,69,960",16.74,10.00,-0.40,"1,755",9.90,10.10,65,"25,500.00",65,"1,185.05","1,195.60",65,50.80,"1,185.10",31.01,"2,475","1,147","12,789",
,"2,328","1,052","11,186",16.96,8.85,-,975,8.25,8.85,455,"25,550.00","1,690","1,080.15","1,305.45",780,-94.15,"1,090.00",-,9,-,96,
,"15,834","9,093","50,543",17.06,7.50,-,325,7.40,7.50,"2,145","25,600.00",130,"1,276.25","1,291.75",65,64.00,"1,291.75",33.50,47,11,737,
,"2,409",931,"7,573",17.09,6.20,-0.25,975,5.85,6.65,65,"25,650.00",780,"1,177.85","1,369.45",845,-80.00,"1,190.00",-,16,-,113,
,"17,486","7,125","42,742",17.36,5.60,0.05,"19,890",5.10,5.55,910,"25,700.00",130,"1,372.05","1,394.75",130,43.20,"1,369.00",32.67,63,-24,656,
,"3,171","2,059","7,877",17.32,4.50,-0.60,910,4.20,4.95,195,"25,750.00","1,690","1,258.35","1,472.65",780,-3.50,"1,378.00",26.35,-,-,29,
,"17,097","5,723","42,051",17.42,3.80,-0.40,"1,755",3.80,4.15,"1,625","25,800.00",130,"1,473.75","1,494.50",130,-29.30,"1,394.15",22.06,62,-13,"1,016",
,"2,127","1,418","7,232",17.59,3.30,-0.50,65,3.30,3.50,585,"25,850.00","1,755","1,307.55","1,562.40",65,-,"1,556.00",-,-,-,39,
,"15,135","8,820","33,113",17.66,2.75,-0.55,"3,640",2.60,2.85,195,"25,900.00",130,"1,568.15","1,603.90",130,59.80,"1,580.00",37.31,51,-5,277,
,"3,905","1,294","8,363",17.93,2.50,-0.60,65,2.35,2.45,195,"25,950.00","1,690","1,452.60","1,681.75",780,-218.65,"1,470.00",-,3,-3,60,
,"1,24,483","33,811","1,27,037",17.91,2.00,-0.80,"5,720",2.00,2.05,"64,675","26,000.00",65,"1,673.90","1,689.75",65,48.35,"1,677.20",38.61,"1,303",-240,"23,344",
,"6,970","2,948","9,921",17.96,1.65,-0.60,455,1.70,1.80,"2,16,645","26,050.00","1,690","1,525.40","1,827.20",780,-,"1,879.60",-,-,-,34,
,"14,151",305,"20,697",18.36,1.60,-0.35,"8,645",1.55,1.60,"17,680","26,100.00",260,"1,765.30","1,820.55",65,-14.95,"1,710.00",29.83,9,4,515,
,"4,157",9,"3,029",18.61,1.45,-0.35,"5,265",1.25,1.70,"1,495","26,150.00",455,"1,585.75","1,859.05",65,-,"3,347.55",-,-,-,13,
,"12,644","-1,724","17,105",18.75,1.25,-0.40,"39,780",1.25,1.30,650,"26,200.00",130,"1,869.50","1,904.65",390,43.60,"1,874.15",41.42,842,-724,"3,187",
,"1,124",112,"2,605",19.44,1.40,-0.20,195,1.15,1.55,"1,495","26,250.00","1,690","1,713.45","2,063.20","1,755",-131.55,"1,851.45",29.85,2,-2,60,
,"4,383",-345,"5,860",19.56,1.20,-0.30,"18,980",1.20,1.25,"1,105","26,300.00",780,"1,924.55","2,024.55",65,-50.00,"1,908.00",32.08,8,-8,632,
,727,76,714,20.00,1.20,-0.30,"3,900",0.90,1.35,"1,300","26,350.00","1,755","1,781.25","2,201.95",780,-,"2,048.15",-,-,-,91,
,"10,615",76,"14,561",19.93,0.95,-0.35,"2,01,695",0.90,0.95,"11,895","26,400.00",780,"2,023.55","2,127.05",780,-80.00,"2,020.00",35.95,6,-2,367,
,862,-110,369,20.36,0.95,-0.40,"1,755",0.90,1.15,"1,300","26,450.00",780,"1,814.40","2,180.00",780,-,"3,440.00",-,-,-,9,
,"41,241","20,176","45,201",20.68,0.90,-0.30,"6,83,865",0.85,0.90,"7,59,525","26,500.00",520,"2,166.05","2,192.50",130,64.20,"2,187.60",47.84,405,-170,"6,475",
,718,-129,"1,330",21.55,1.10,-0.35,"6,435",0.85,1.10,195,"26,550.00","1,690","2,001.20","2,306.60",780,-,"2,350.85",-,-,-,14,
,"1,392",-373,"1,938",21.52,0.90,-0.35,"3,445",0.90,1.00,"1,560","26,600.00","1,755","2,061.80","2,359.70",780,-120.00,"2,140.00",-,2,-1,224,
,458,8,235,21.82,0.85,-0.50,"7,540",0.80,1.10,"1,170","26,650.00",780,"2,119.00","2,395.15",780,5.40,"2,554.25",-,-,-,8,
,"2,232",-313,"1,134",22.24,0.85,-0.25,845,0.85,1.00,"18,785","26,700.00","1,755","2,171.30","2,410.45",65,-115.00,"2,325.00",41.00,1,-,57,
,366,-35,222,22.51,0.80,-0.30,"1,040",0.80,1.15,"1,300","26,750.00","1,300","1,999.35","2,527.75","1,690",-694.15,"2,323.30",-,1,-1,13,
,"2,132",211,"2,118",22.93,0.80,-0.20,"10,855",0.75,0.80,975,"26,800.00","1,690","2,240.65","2,509.40",65,-160.00,"2,365.00",-,7,-7,94,
,366,-22,297,23.19,0.75,-0.30,"2,600",0.75,0.95,"1,625","26,850.00",780,"2,307.25","2,705.00",780,-,"2,718.30",-,-,-,5,
,"1,131",-231,"1,198",23.60,0.75,-0.25,"4,420",0.75,0.85,520,"26,900.00","1,755","2,355.35","2,642.45",65,-,"2,570.00",49.82,-,-,19,
,435,17,384,24.16,0.80,-0.25,"3,965",0.70,0.80,"2,080","26,950.00","1,755","2,123.55","2,698.20",780,-,"4,110.00",-,-,-,15,
,"19,568","-3,112","10,678",24.56,0.80,-0.05,"37,115",0.80,0.85,"47,970","27,000.00",65,"2,669.20","2,693.20",130,55.90,"2,683.25",54.75,774,-169,"12,323",
,477,2,782,24.81,0.75,-0.30,910,0.70,0.75,715,"27,050.00",780,"2,498.65","2,920.20","2,535",-,"1,896.80",-,-,-,6,
,808,-132,587,25.52,0.85,-0.15,"5,590",0.70,0.85,"1,300","27,100.00",780,"2,565.35","2,837.05",780,-,"2,800.00",-,-,-,15,
,521,-71,208,25.61,0.75,-0.25,"1,755",0.65,0.70,65,"27,150.00","1,755","2,593.20","3,138.75","1,755",-,"3,220.80",-,-,-,6,
,504,-139,263,25.84,0.70,-0.30,910,0.70,0.85,325,"27,200.00","1,755","2,603.50","2,909.00",65,-77.85,"2,822.15",46.97,8,-4,6,
,209,-65,125,26.41,0.75,-0.05,"1,690",0.65,0.75,"1,235","27,250.00",780,"2,677.65","2,992.50",780,-,"3,108.15",-,-,-,1,
,793,-245,500,27.28,0.90,-,"3,055",0.70,0.95,"3,055","27,300.00","1,755","2,722.15","3,032.15",780,-350.00,"2,850.00",-,1,-,8,
,271,-672,"1,555",27.20,0.75,-0.10,"9,880",0.60,1.35,195,"27,350.00",780,"2,753.50","3,127.95",780,-,"3,204.75",-,-,-,1,
,"1,755",-105,315,28.65,1.10,0.25,"78,000",0.70,1.10,"3,510","27,400.00","1,690","2,818.80","3,159.70",780,-100.00,"2,950.00",-,1,-,27,
,197,-55,122,27.62,0.65,-0.10,975,0.60,0.65,650,"27,450.00",780,"2,859.60","3,204.05",780,-,"3,304.75",-,-,-,1,
,"6,515","-1,073","3,041",28.00,0.65,-0.05,"1,06,405",0.60,0.65,"13,520","27,500.00",130,"3,153.65","3,205.10",390,42.15,"3,172.80",60.24,158,-24,"4,930",
,449,-110,157,28.18,0.60,-0.20,195,0.60,0.65,"1,300","27,550.00",780,"2,999.80","3,285.60",780,-,"3,327.80",-,-,-,4,
,704,-288,633,28.97,0.70,0.05,"4,940",0.65,0.70,"3,380","27,600.00",780,"2,975.05","3,358.15",780,-220.00,"3,150.00",-,1,-,17,
,"1,035",-29,155,29.16,0.65,-0.05,"7,345",0.60,0.65,"2,730","27,650.00",780,"2,724.80","3,400.20",780,-,"5,000.00",-,-,-,1,
,"7,666",-785,"4,138",29.93,0.75,0.05,"7,410",0.65,0.75,195,"27,700.00",780,"3,319.25","3,478.00",780,-146.45,"3,333.55",55.79,7,-3,147,
