CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,28,-,-,-,"9,700.00",-,30,"9,657.60","9,934.75",30,"47,000.00",30,58.00,63.70,150,-0.45,57.50,32.67,420,35,570,
,-,-,-,-,-,-,870,"8,660.75","10,501.10",870,"47,100.00","16,200",22.90,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"8,587.90","10,492.15",870,"47,200.00","19,200",23.20,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"8,498.85","10,406.90",870,"47,300.00","15,300",23.55,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"8,376.55","10,324.40",870,"47,400.00","18,000",23.95,-,-,-,-,-,-,-,-,
,14,-,-,-,"6,043.95",-,60,"8,388.80","9,700.60",90,"47,500.00",150,65.80,73.50,150,4.90,71.90,32.41,42,1,66,
,-,-,-,-,-,-,60,"8,227.35","10,119.20",870,"47,600.00","14,400",24.80,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"8,132.90","9,941.95",870,"47,700.00","16,200",25.30,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"8,027.30","9,880.00",870,"47,800.00","22,500",25.85,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"7,953.45","9,740.80",870,"47,900.00","18,000",26.45,-,-,-,-,-,-,-,-,
,88,2,2,-,"8,930.00",-11.95,30,"8,741.65","9,091.70",30,"48,000.00",150,78.30,81.90,180,3.35,80.00,31.47,506,264,638,
,-,-,-,-,-,-,60,"7,786.05","9,591.15",870,"48,100.00","14,400",27.80,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"7,683.50","9,315.65",870,"48,200.00","18,900",28.60,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"7,592.50","9,351.45",870,"48,300.00","17,100",29.45,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"7,510.10","9,234.10",870,"48,400.00","18,000",30.35,-,-,-,-,-,-,-,-,
,7,-,-,-,"8,400.00",-,30,"8,223.25","8,477.25",30,"48,500.00",120,90.00,96.90,150,4.55,90.00,30.59,112,15,249,
,-,-,-,-,-,-,60,"7,325.95","9,034.60",870,"48,600.00","20,700",32.40,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,870,"7,215.15","8,957.60",60,"48,700.00","18,000",33.55,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"7,152.60","8,835.60",870,"48,800.00","3,660",35.65,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"7,057.55","8,739.80",870,"48,900.00","3,660",37.05,-,-,-,-,-,-,-,-,
,32,2,6,-,"8,000.00",90.00,60,"7,790.10","8,067.30",30,"49,000.00",150,108.95,114.95,150,14.55,113.00,30.38,531,62,"1,452",
,-,-,-,-,-,-,60,"7,049.65","8,555.65",870,"49,100.00","3,660",40.25,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"6,918.25","8,458.95",870,"49,200.00","3,660",42.00,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"6,864.35","8,340.45",870,"49,300.00","3,660",43.95,-,-,-,-,-,-,-,-,
,2,-,-,-,"3,207.75",5.65,30,"6,765.40","7,757.40",30,"49,400.00","3,660",46.00,-,-,-,-,-,-,-,-,
,4,2,2,-,"7,500.00",450.00,30,"6,643.80","7,750.35",870,"49,500.00",150,126.45,134.45,150,9.85,125.15,29.39,154,63,285,
,4,-,-,-,"5,849.00",-,30,"6,484.00","7,637.50",870,"49,600.00","3,660",50.55,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"6,429.20","7,926.55",60,"49,700.00","3,660",53.15,-,-,-,-,-,-,-,-,
,3,-,-,-,"5,672.70",-,60,"6,373.35","7,434.80",870,"49,800.00","3,660",55.85,-,-,-,-,-,-,-,-,
,-,-,-,-,-,-,60,"6,250.80","7,745.60",60,"49,900.00","20,700",58.75,-,-,-,84.60,-,-,-,1,
,266,57,86,-,"7,012.60",-8.65,240,"6,842.90","6,950.00",30,"50,000.00",480,150.00,155.65,30,21.60,150.00,28.89,"3,089",556,"3,939",
,-,-,-,-,-,-,60,"6,086.25","7,469.30",870,"50,100.00","1,860",65.20,-,-,-,-,-,-,-,-,
,30,-,-,-,"5,332.10",-,30,"5,940.90","6,978.35",30,"50,200.00","1,860",68.75,-,-,-,-,-,-,-,-,
,1,-,-,-,"5,228.40",-,60,"5,871.30","7,248.10",870,"50,300.00","18,060",73.60,-,-,25.55,"1,188.90",-,-,-,38,
,4,-,-,-,"3,633.85",-,60,"5,785.05","9,273.65",60,"50,400.00","1,860",79.25,-,-,-,-,-,-,-,-,
,39,-,-,-,"6,380.00",-,30,"6,366.85","6,759.30",870,"50,500.00",150,173.75,179.00,60,33.70,178.45,28.36,559,152,670,
,24,-,-,-,"5,118.55",-,30,"5,681.35","6,584.50",30,"50,600.00","2,760",91.60,-,-,-,-,-,-,-,-,
,11,-,-,-,"5,411.10",-,60,"5,484.85","6,572.95",870,"50,700.00","2,760",98.45,-,-,-,-,-,-,-,-,
,11,-,1,-,"6,112.00",-0.95,60,"5,479.75","6,381.15",30,"50,800.00","19,800",105.65,-,-,-0.45,"1,275.15",-,-,-,37,
,10,-,-,-,"5,000.00",-,60,"5,293.80","6,315.15",30,"50,900.00",150,201.15,210.25,150,29.90,200.05,27.76,64,8,86,
,512,10,39,-,"6,080.00",29.00,30,"5,944.35","6,000.00",30,"51,000.00",300,214.00,215.00,90,34.80,212.55,27.85,"2,679",150,"2,189",
,14,-,-,-,"5,184.90",-,60,"5,698.95","6,472.20",60,"51,100.00",150,213.55,222.60,150,26.40,216.50,27.63,59,6,85,
,23,-,-,-,"4,694.20",-,30,"5,571.75","6,001.80",30,"51,200.00",150,222.15,231.50,150,13.95,213.95,27.18,79,16,67,
,19,-,-,-,"4,861.05",-,30,"5,222.55","5,833.10",30,"51,300.00",150,228.35,237.45,60,29.20,228.55,27.30,77,-1,62,
,15,1,4,16.64,"5,708.95",153.95,60,"5,225.70","6,015.60",870,"51,400.00",150,235.60,244.50,60,-26.00,178.45,25.22,24,22,71,
,95,-,10,20.61,"5,667.40",66.90,30,"5,512.25","5,628.15",150,"51,500.00",150,245.55,254.25,60,32.60,245.25,27.10,414,114,542,
,12,-,-,-,"4,361.95",-,30,"4,888.35","5,896.20",870,"51,600.00",150,250.60,260.15,60,34.50,250.90,26.91,70,12,76,
,21,-2,2,20.29,"5,475.00",15.65,60,"5,258.80","5,885.35",870,"51,700.00",150,258.55,269.20,30,9.55,260.00,26.81,59,17,96,
,30,-1,2,22.33,"5,429.25",163.65,90,"5,130.45","5,323.85",30,"51,800.00",150,268.90,279.05,60,37.00,267.55,26.66,73,38,123,
,19,-,-,-,"4,292.35",-,60,"4,403.65","5,758.30",870,"51,900.00",150,276.80,286.45,60,-21.35,215.80,24.70,34,20,62,
,"1,411",13,127,16.72,"5,133.50",-38.60,30,"5,047.40","5,172.30",120,"52,000.00",150,291.25,299.95,30,44.60,296.20,26.72,"3,353",559,"3,543",
,22,-,-,-,"4,450.00",-,150,"4,181.30","5,592.50",330,"52,100.00",150,297.50,308.95,60,37.20,297.25,26.36,162,97,141,
,21,-,-,-,"5,003.60",-,210,"4,016.75","5,161.65",60,"52,200.00",150,308.60,318.95,60,42.30,310.75,26.34,87,49,109,
,33,2,4,24.54,"5,055.00",346.60,60,"4,731.65","4,959.50",30,"52,300.00",150,315.15,327.15,60,44.70,323.65,26.30,74,38,81,
,32,-,-,-,"4,183.50",-,60,"4,272.95","5,080.50",150,"52,400.00",150,324.80,336.60,30,38.40,322.85,25.88,49,27,92,
,131,-1,8,20.46,"4,750.00",82.25,210,"4,585.65","4,727.75",30,"52,500.00",150,342.10,349.25,60,50.25,342.10,25.98,"1,051",58,"1,605",
,18,-,-,-,"4,409.25",-,60,"3,945.00","4,890.05",450,"52,600.00",150,347.90,357.80,60,39.65,346.00,25.68,35,21,90,
,24,-,-,-,"4,177.95",-,60,"3,801.55","4,800.55",150,"52,700.00",150,359.85,369.45,150,45.60,365.45,25.75,68,17,105,
,82,-,-,-,"4,084.30",-,60,"3,876.35","4,509.30",30,"52,800.00",150,370.70,381.25,150,46.40,372.30,25.51,66,21,94,
,22,-,-,-,"4,084.65",-0.40,60,"3,748.00","4,519.00",30,"52,900.00",150,385.10,395.65,60,57.10,393.65,25.61,35,32,90,
,725,123,178,16.08,"4,185.00",-90.35,30,"4,176.50","4,230.25",30,"53,000.00",150,396.25,404.95,60,48.75,404.55,25.44,"4,072",400,"3,084",
,21,1,1,19.76,"4,200.10",228.55,720,"3,535.30","4,426.70",870,"53,100.00",150,410.90,421.00,60,53.15,416.65,25.30,55,32,133,
,15,-6,17,19.29,"4,097.50",-17.50,30,"3,997.90","4,088.40",30,"53,200.00",150,425.35,438.20,60,44.15,424.70,25.06,59,50,118,
,92,-,-,-,"3,507.35",-,30,"3,888.85","4,128.80",30,"53,300.00",30,422.75,456.85,60,36.55,425.00,24.65,71,44,106,
,14,-7,13,27.79,"4,304.45",829.45,30,"3,405.35","3,986.85",30,"53,400.00",150,306.70,494.65,60,28.05,432.40,24.38,34,29,116,
,346,7,11,19.66,"3,855.00",155.60,60,"3,090.05","3,866.60",30,"53,500.00",60,455.70,480.80,60,52.95,470.85,24.77,930,99,835,
,22,-,-,-,"3,436.00",-,30,"3,628.90","3,795.20",30,"53,600.00",-,-,498.20,60,56.70,489.50,24.72,70,34,88,
,109,-3,9,25.89,"3,980.00",522.75,30,"3,461.85","3,833.65",30,"53,700.00",600,349.05,588.20,60,59.85,505.20,24.60,81,27,117,
,134,-,-,-,"3,266.80",-,30,"3,456.35","3,613.55",30,"53,800.00",30,345.05,593.55,30,73.95,531.60,24.68,6,-4,65,
,25,-4,9,25.77,"3,823.30",435.60,60,"3,130.35","3,553.35",30,"53,900.00",-,-,598.55,60,-133.40,539.90,24.39,73,29,78,
,"1,829",528,898,17.98,"3,370.00",-58.60,60,"3,330.85","3,471.00",30,"54,000.00",30,544.10,562.00,60,64.45,561.85,24.36,"5,938","1,369","6,735",
,27,-2,13,20.25,"3,391.25",21.25,30,"2,810.75","3,487.05",30,"54,100.00",30,551.80,611.15,30,-53.90,453.00,21.79,9,-5,71,
,12,1,4,25.42,"3,583.75",548.60,30,"2,946.65","3,308.00",30,"54,200.00",30,450.00,602.95,30,1.55,594.30,24.05,121,15,84,
,17,-,-,-,"2,355.70",-,30,"3,083.80","3,218.55",30,"54,300.00",30,500.00,624.55,30,54.75,614.75,23.96,148,52,128,
,60,-,-,-,"2,734.05",5.80,30,"3,004.50","3,302.15",60,"54,400.00",120,604.75,738.75,60,67.20,632.85,23.81,76,28,111,
,225,1,15,24.78,"3,332.35",326.10,30,"2,953.85","3,042.70",30,"54,500.00",30,649.75,658.20,30,74.45,652.40,23.68,"2,754",418,"1,241",
,37,-,-,15.77,"2,769.90",-,30,"2,838.15","3,003.65",30,"54,600.00",150,449.25,819.35,60,74.70,674.05,23.58,104,2,124,
,89,-,2,20.43,"2,943.20",293.20,30,"2,801.95","2,973.60",30,"54,700.00",-,-,828.30,30,38.85,659.00,22.83,49,-20,99,
,79,-,-,-,"2,401.45",-12.00,30,"2,702.65","2,819.85",30,"54,800.00",90,694.30,731.10,60,79.85,720.65,23.39,304,-73,131,
,51,-,-,20.17,"2,770.50",-,30,"2,611.80","2,886.45",30,"54,900.00",30,717.50,866.25,90,92.50,746.55,23.33,52,-20,99,
,"3,674",-115,"1,119",18.50,"2,616.80",-22.05,30,"2,580.35","2,649.20",30,"55,000.00",30,762.85,772.70,30,89.50,769.00,23.19,"7,341","1,129","4,720",
,41,2,18,18.76,"2,559.00",241.40,60,"2,479.90","2,634.55",60,"55,100.00",150,550.15,829.25,60,88.00,790.05,23.02,105,14,116,
,67,-3,5,19.80,"2,550.00",-4.45,30,"2,400.15","2,492.15",30,"55,200.00",240,751.50,831.40,30,91.85,815.35,22.91,191,13,141,
,85,-4,9,20.93,"2,550.00",264.55,30,"1,442.10","2,493.60",300,"55,300.00",30,637.00,854.95,30,88.15,840.00,22.78,18,-2,145,
,60,-1,16,19.14,"2,372.80",286.10,30,"2,249.00","2,492.10",30,"55,400.00",30,600.05,890.00,150,125.60,901.60,23.22,48,-5,105,
,665,-20,217,18.19,"2,246.60",-32.05,30,"2,230.05","2,313.00",30,"55,500.00",30,891.15,900.00,30,91.20,897.70,22.61,"1,080",104,"1,120",
,83,-1,23,18.35,"2,189.20",-50.00,30,"2,140.65","2,250.40",30,"55,600.00",30,870.00,936.40,30,96.40,927.00,22.52,174,-2,209,
,78,-1,6,22.21,"2,372.35",211.65,60,"1,947.00","2,193.35",30,"55,700.00",870,620.45,969.40,30,85.30,954.50,22.38,186,-12,127,
,96,-,27,17.71,"2,017.20",-86.05,30,"2,013.95","2,264.45",300,"55,800.00",30,971.00,"1,089.95",60,68.00,985.00,22.28,112,33,198,
,107,-17,22,18.06,"1,975.65",-7.60,30,"1,915.65","2,148.05",300,"55,900.00",300,826.55,"1,030.20",30,79.45,"1,008.65",22.06,44,3,160,
,"4,761",-435,"2,302",17.75,"1,892.30",-38.45,60,"1,899.35","1,910.00","1,860","56,000.00",240,"1,053.00","1,059.10",30,100.85,"1,053.00",22.14,"4,841",-201,"4,909",
,212,-25,87,17.92,"1,842.20",7.70,30,"1,778.95","1,912.70",30,"56,100.00",60,"1,058.30","1,099.10",30,100.25,"1,082.25",21.99,120,27,273,
,198,-38,59,17.90,"1,780.00",-10.30,60,"1,754.90","1,912.60",300,"56,200.00",180,"1,115.00","1,154.95",30,99.00,"1,115.00",21.87,254,35,283,
,223,-11,132,18.13,"1,736.55",4.55,30,"1,690.05","1,805.70",30,"56,300.00",30,"1,147.65","1,160.85",30,93.85,"1,148.05",21.74,152,41,419,
,187,-77,260,17.84,"1,658.65",-7.25,60,"1,636.10","1,719.90",150,"56,400.00",150,"1,008.75","1,198.95",30,102.35,"1,190.30",21.73,444,22,316,
,"3,995",-105,"2,169",17.92,"1,606.65",5.45,30,"1,581.95","1,608.85",30,"56,500.00",30,"1,225.90","1,239.65",30,103.30,"1,234.25",21.73,"3,646",576,"4,845",
,403,87,494,17.74,"1,539.05",-11.25,30,"1,512.15","1,602.90",150,"56,600.00",30,"1,260.00","1,289.25",60,104.70,"1,268.20",21.58,323,26,440,
,358,62,648,17.60,"1,474.20",-14.80,30,"1,475.00","1,490.65",30,"56,700.00",30,"1,293.70","1,317.55",30,105.40,"1,303.90",21.43,567,62,388,
,263,17,592,17.62,"1,422.55",-6.20,60,"1,350.15","1,425.00",60,"56,800.00",30,"1,344.90","1,395.20",60,96.85,"1,344.90",21.35,522,71,264,
,245,104,595,17.56,"1,366.20",-8.55,30,"1,350.05","1,375.30",30,"56,900.00",30,"1,373.25","1,398.80",30,108.70,"1,390.85",21.32,465,154,279,
,"7,229",241,"8,033",17.20,"1,290.00",-19.35,30,"1,296.35","1,310.00",60,"57,000.00",30,"1,417.95","1,433.00",30,99.70,"1,434.00",21.24,"5,629","1,133","5,879",
,177,5,349,17.38,"1,253.30",-1.85,30,"1,225.75","1,346.00",90,"57,100.00",60,"1,328.70","1,508.55",60,97.00,"1,481.25",21.21,133,33,191,
,170,48,203,17.32,"1,200.45",-7.20,30,"1,174.10","1,300.00",30,"57,200.00",150,"1,437.70","1,677.30",30,105.90,"1,505.90",20.84,166,46,188,
,437,288,600,17.23,"1,146.70",-2.85,30,"1,146.70","1,457.95",300,"57,300.00",30,"1,420.80","1,605.60",60,-76.85,"1,540.00",20.58,77,19,95,
,195,51,285,17.16,"1,096.30",-9.50,30,"1,076.45","1,229.80",60,"57,400.00",30,"1,460.65","1,639.10",30,47.05,"1,621.05",20.98,3,2,77,
,"2,522",-326,"3,656",17.15,"1,051.05",4.65,30,"1,039.00","1,048.00",30,"57,500.00",60,"1,619.85","1,674.20",30,100.05,"1,652.60",20.66,"1,298",101,"1,610",
,195,56,160,16.23,942.85,-60.00,60,970.50,"1,005.25",30,"57,600.00",240,"1,467.80","1,753.45",60,164.55,"1,709.30",20.69,10,8,81,
,150,-5,63,16.98,953.40,-5.15,30,916.75,-,-,"57,700.00",900,"1,348.40","2,261.25",30,-,"1,684.40",19.40,-,-,43,
,228,90,190,16.80,900.45,-1.80,60,879.45,927.75,120,"57,800.00",-,-,"1,935.20",30,-102.30,"1,732.70",19.40,81,61,91,
,286,88,210,16.68,852.75,-9.45,60,833.15,"1,098.70",150,"57,900.00",30,"1,451.05","2,407.20",60,-33.90,"1,729.25",18.51,58,43,82,
,"6,284",-832,"12,666",16.61,810.00,-5.80,30,801.00,809.85,30,"58,000.00",30,"1,894.80","1,910.00",60,85.30,"1,889.55",19.96,"3,225","1,515","6,546",
,239,88,138,16.53,767.75,3.95,60,544.70,782.15,60,"58,100.00",30,"1,676.80","2,397.10",60,"-1,050.85","1,635.95",15.36,34,30,42,
,339,157,375,16.32,718.45,-14.05,60,704.75,740.45,60,"58,200.00",480,"1,761.90","2,064.45",60,-225.10,"1,935.80",18.85,72,70,83,
,225,51,303,16.38,688.25,2.35,60,664.55,700.60,60,"58,300.00",120,"1,778.05","2,194.90",120,-826.20,"2,026.05",19.25,33,25,43,
,170,20,46,16.44,658.95,-1.70,30,638.25,812.50,30,"58,400.00",150,"1,286.75","2,712.35",60,"-5,969.65","1,803.50",14.90,34,33,41,
,"2,702",110,"3,845",16.10,605.10,-4.90,30,602.70,612.45,30,"58,500.00",30,"2,173.50","2,219.00",60,88.65,"2,184.55",19.69,467,176,"1,903",
,326,167,350,16.09,574.25,-6.75,30,500.05,"1,422.20",330,"58,600.00",60,"1,849.15","2,738.10",30,-,"3,083.25",-,-,-,6,
,220,89,198,16.11,546.35,-5.25,60,531.35,699.55,330,"58,700.00",360,"1,991.80","2,994.20",30,-460.70,"1,970.55",14.19,35,18,47,
,307,60,303,15.96,509.25,-7.35,30,507.10,515.40,30,"58,800.00",150,"1,999.30","3,117.85",60,"-3,302.50","2,295.55",18.30,27,22,25,
,232,72,267,15.92,479.95,-2.15,120,472.00,484.90,120,"58,900.00",60,"1,984.25","2,928.65",60,"-3,246.00","2,401.30",18.87,4,-,14,
,"7,072",559,"9,821",15.81,447.60,-0.60,30,443.05,448.00,60,"59,000.00",60,"2,436.45","2,557.00",30,109.35,"2,545.10",20.04,453,-95,"3,462",
,189,70,204,15.78,421.80,-17.75,60,415.40,426.35,120,"59,100.00",150,"2,373.00","3,146.60",60,-,"2,840.15",-,-,-,22,
,296,156,362,15.80,399.75,1.90,120,391.65,401.95,120,"59,200.00",30,"2,426.55","3,115.50",60,-,"2,778.20",21.33,-,-,54,
,210,85,270,15.59,365.70,-5.60,120,365.35,375.35,120,"59,300.00",150,"2,128.85","3,241.95",60,-,"3,014.15",-,-,-,20,
,418,130,376,15.68,349.65,5.35,30,342.55,352.90,120,"59,400.00",60,"2,464.45","3,374.40",120,-,"2,820.65",19.65,-,-,35,
,"1,978",183,"2,213",15.56,323.20,7.45,150,319.20,328.35,120,"59,500.00",480,"2,755.95","2,965.90",30,90.45,"2,900.00",19.95,88,27,450,
,272,26,162,15.52,302.00,5.55,30,302.00,308.65,150,"59,600.00",30,"2,854.15","3,980.35",210,-396.65,"2,700.05",14.81,3,-1,48,
,176,22,166,15.55,285.55,12.95,60,277.15,285.55,90,"59,700.00",150,"2,779.25","3,878.40",60,-,"3,335.40",-,-,-,24,
,239,-45,221,15.53,267.45,13.75,30,259.85,269.05,150,"59,800.00",330,"2,360.95","3,664.05",60,-,"6,455.25",-,-,-,2,
,244,35,369,15.38,244.20,11.15,60,241.00,250.90,150,"59,900.00",30,"3,043.35","3,869.65",60,4.70,"3,400.05",-,-,-,33,
,"45,364","1,489","30,717",15.21,221.40,10.80,30,221.40,223.75,30,"60,000.00",30,"3,266.75","3,319.20",60,109.45,"3,273.25",19.79,"3,668","1,867","34,163",
,228,-14,234,15.38,214.50,16.50,30,209.95,218.50,150,"60,100.00",150,"2,846.75","3,827.20",540,8.35,"3,520.75",-,-,-,25,
,204,7,261,15.38,200.50,16.45,30,195.70,204.30,150,"60,200.00",30,"3,254.55","3,647.90",30,-,"3,512.75",-,-,-,13,
,165,-18,109,15.26,182.90,10.40,60,182.90,190.95,150,"60,300.00",150,"2,479.50","4,040.25",60,-,"5,633.40",-,-,-,5,
,36,-,-,-,209.75,-,150,166.95,680.40,60,"60,400.00",150,"2,858.50","4,385.00",60,-,"7,991.60",-,-,-,20,
,"1,217",24,"1,984",15.30,160.70,14.95,60,155.95,161.95,30,"60,500.00",120,"3,663.95","3,770.30",30,101.00,"3,601.00",18.18,66,-10,145,
,23,-,-,-,190.15,-,150,143.25,636.95,60,"60,600.00",30,"3,359.10","4,124.55",30,-,"3,700.00",18.20,-,-,36,
,24,-,-,-,156.35,-,150,133.25,617.90,60,"60,700.00",150,"2,874.45","4,404.20",30,-,"8,360.10",-,-,-,12,
,21,-,-,-,175.55,-,150,122.65,600.95,60,"60,800.00",150,"2,915.75","4,557.00",60,-,"8,317.50",-,-,-,12,
,46,23,44,15.39,123.85,-38.15,60,121.55,129.75,150,"60,900.00",150,"2,770.40","5,165.25",60,-,"7,396.60",-,-,-,6,
,"6,063",-616,"8,871",15.55,120.00,20.50,30,115.55,119.95,510,"61,000.00",30,"4,055.55","4,227.00",60,128.25,"4,174.20",21.62,210,67,571,
,29,-,-,-,159.30,-,150,103.15,176.35,60,"61,100.00",150,"2,898.00","4,701.45",30,-,"8,733.60",-,-,-,11,
,21,-,-,-,140.70,-,150,92.40,572.85,60,"61,200.00",150,"3,099.40","5,002.30",60,-,"8,804.90",-,-,-,8,
,26,-,-,-,147.00,-,30,149.20,568.00,60,"61,300.00",480,"3,357.35","5,137.40",60,-,"7,759.10",-,-,-,4,
,15,-,-,-,111.05,-,30,112.70,554.40,60,"61,400.00",450,"3,610.60","5,019.45",30,-,"6,667.60",-,-,-,3,
,829,28,595,15.67,86.00,11.75,30,84.00,87.00,150,"61,500.00",120,"4,483.75","5,190.90",120,-450.00,"4,150.00",-,7,1,16,
,26,-,-,-,114.05,-,120,46.35,553.95,60,"61,600.00",450,"3,276.55","5,216.40",30,-,"6,857.30",-,-,-,3,
,21,-,-,-,132.00,-,60,51.70,555.05,60,"61,700.00",150,"3,491.45","5,472.30",30,-,"6,951.45",-,-,-,2,
,9,-,-,-,93.55,-,60,42.70,557.60,60,"61,800.00",150,"3,478.20","5,465.80",30,-,"7,051.00",-,-,-,2,
,30,-3,11,15.39,58.05,-8.50,60,55.30,153.00,90,"61,900.00",330,"3,655.25","5,548.05",30,-,"7,146.40",-,-,-,3,
,"5,257",-292,"5,653",15.72,59.70,6.55,90,59.70,60.80,360,"62,000.00",60,"5,056.10","5,146.40",30,2.65,"4,990.00",20.37,80,50,131,
,9,-,-,-,81.90,-,90,33.10,113.35,60,"62,100.00",900,"3,563.10","6,038.20",30,-,"7,339.75",-,-,-,2,
,14,-,-,-,60.00,-,120,33.95,107.75,90,"62,200.00",30,"4,838.30","5,839.05",60,-,"7,439.85",-,-,-,2,
,14,-8,114,16.06,52.70,5.65,30,52.70,64.90,60,"62,300.00",180,"4,915.20","6,121.70",30,-,"7,536.90",-,-,-,2,
,17,-,-,-,42.95,-,90,32.10,97.35,30,"62,400.00",30,"4,962.15","6,086.95",30,-,"7,634.05",-,-,-,2,
,168,8,263,16.12,46.15,0.75,90,46.10,49.90,30,"62,500.00",30,"5,508.40","5,668.40",60,-74.95,"5,550.05",23.72,7,7,84,
,18,-,-,-,69.75,-,90,26.85,441.25,60,"62,600.00",450,"4,365.70","6,286.95",60,-,"9,296.10",-,-,-,2,
,27,-,-,-,43.50,-,60,25.85,83.75,90,"62,700.00",60,"4,134.10","6,377.50",60,-,"9,390.50",-,-,-,2,
,21,-,-,-,60.00,-,30,26.40,403.95,60,"62,800.00",150,"4,483.20","6,729.45",60,-,"9,484.15",-,-,-,2,
,39,-,-,-,59.50,-,90,26.45,127.00,120,"62,900.00",60,"4,584.15","6,733.45",60,-,"6,473.50",-,-,-,1,
,"2,612",255,"2,633",16.64,37.30,-0.95,30,35.55,37.70,150,"63,000.00",30,"6,014.00","6,113.05",30,84.35,"6,008.00",24.08,65,56,111,
,12,2,6,17.05,39.90,-7.25,150,26.70,80.35,150,"63,100.00",870,"4,732.80","6,397.10",30,-,"7,085.00",-,-,-,4,
,195,12,80,17.15,38.20,2.20,30,37.95,82.95,30,"63,200.00",450,"4,453.55","6,888.10",60,-,"9,865.35",-,-,-,2,
