CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,-,-,-,-,-,-,"5,850",34.43,38.45,"5,850",247.50,"5,850",1.32,2.65,"5,850",-,-,-,-,-,-,
,229,9,10,40.09,35.50,0.50,"2,925",32.98,35.02,"2,925",250.00,"2,925",2.05,2.89,"2,925",0.38,2.20,37.38,92,-2,385,
,-,-,-,-,-,-,"2,925",30.40,34.00,"2,925",252.50,"2,925",1.90,3.17,"2,925",-13.34,1.81,33.14,7,7,7,
,-,-,-,-,-,-,"2,925",28.25,31.83,"2,925",255.00,"2,925",2.35,3.56,"2,925",-,11.94,-,-,-,1,
,-,-,-,-,-,-,"2,925",26.04,29.80,"2,925",257.50,"5,850",2.57,4.14,"5,850",-,-,-,-,-,-,
,13,2,4,42.69,28.45,3.71,"5,850",24.74,26.70,"5,850",260.00,"2,925",3.55,3.75,"2,925",0.46,3.66,35.29,240,51,345,
,-,-,-,-,-,-,"5,850",21.89,25.83,"5,850",262.50,"5,850",2.33,5.36,"2,925",-,-,-,-,-,-,
,10,-,-,33.11,21.80,-,"2,925",20.45,22.99,"5,850",265.00,"2,925",4.61,4.75,"2,925",1.06,4.41,33.30,17,10,10,
,-,-,-,-,-,-,"2,925",18.95,22.08,"2,925",267.50,"5,850",5.22,6.42,"2,925",-20.14,4.36,30.58,12,12,12,
,59,3,15,35.20,19.50,1.00,"2,925",18.01,18.94,"2,925",270.00,"2,925",6.12,6.25,"2,925",0.72,6.20,34.15,394,116,322,
,-,-,-,-,-,-,"5,850",14.91,18.51,"2,925",272.50,"2,925",5.90,7.84,"2,925",0.49,6.50,32.26,3,3,5,
,-,-,-,-,-,-,"17,550",13.41,17.06,"5,850",275.00,"2,925",7.10,9.24,"5,850",0.48,8.09,34.18,136,96,143,
,-,-,-,-,-,-,"5,850",12.01,15.75,"2,925",277.50,"5,850",7.14,10.85,"5,850",-,-,-,-,-,-,
,173,22,178,32.22,12.70,0.10,"2,925",12.03,12.97,"2,925",280.00,"2,925",9.06,10.41,"2,925",1.00,10.29,34.16,166,71,158,
,-,-,-,-,-,-,"5,850",9.58,13.22,"2,925",282.50,"5,850",9.49,13.30,"5,850",-,-,-,-,-,-,
,52,40,80,31.44,10.01,-1.08,"2,925",9.65,10.52,"2,925",285.00,"2,925",11.95,13.28,"5,850",1.64,12.87,34.27,15,9,60,
,-,-,-,-,-,-,"2,925",7.28,11.01,"5,850",287.50,"5,850",12.17,16.01,"5,850",-,-,-,-,-,-,
,160,48,166,32.68,8.36,0.41,"2,925",8.00,8.38,"2,925",290.00,"2,925",14.95,16.18,"2,925",0.15,14.80,31.53,6,3,67,
,-,-,-,-,-,-,"2,925",5.33,8.87,"2,925",292.50,"5,850",15.14,19.01,"5,850",-,-,-,-,-,-,
,-,-,-,-,-,-,"2,925",5.46,8.19,"5,850",295.00,"2,925",16.95,20.58,"5,850",-,-,-,-,-,-,
,-,-,-,-,-,-,"2,925",4.12,7.41,"5,850",297.50,"5,850",18.43,22.35,"11,700",-,-,-,-,-,-,
,618,235,904,31.70,4.85,0.19,"2,925",4.85,4.96,"2,925",300.00,"2,925",21.59,23.24,"5,850",0.99,22.15,33.57,231,188,390,
,1,1,1,36.78,5.73,2.36,"2,925",2.97,5.88,"2,925",302.50,"5,850",22.06,26.00,"11,700",-,-,-,-,-,-,
,13,13,23,31.90,3.74,-24.01,"2,925",3.66,3.87,"2,925",305.00,"2,925",25.45,27.14,"2,925",10.99,25.64,32.67,10,8,8,
,-,-,-,-,-,-,"2,925",2.12,4.98,"2,925",307.50,"5,850",26.04,29.94,"8,775",-,-,-,-,-,-,
,421,57,415,32.11,2.86,0.07,"2,925",2.88,2.98,"5,850",310.00,"5,850",28.63,31.34,"2,925",1.40,29.75,33.14,45,-36,368,
,4,2,3,36.08,2.99,1.06,"2,925",1.71,2.96,"2,925",315.00,"8,775",32.28,36.25,"5,850",-3.90,29.50,-,34,34,35,
,56,36,99,33.54,1.81,0.25,"2,925",1.61,2.44,"2,925",320.00,"8,775",36.88,40.67,"17,550",13.24,35.09,-,2,2,2,
